Customer ID,Customer Name,Email,Plan Name,Monthly Fee,Order Date,Status,Churn Date,Last Login Date,Total Logins,Support Tickets,Country,Sales Amount,Product Name
SUB-3674,Subscriber 3674,subscriber_3674@gmail.com,Enterprise,249.0,2026-02-01,Active,,2026-06-16,14,11,Australia,249.0,SaaS Enterprise Subscription
SUB-3675,Subscriber 3675,subscriber_3675@gmail.com,Professional,79.0,2026-05-23,Churned,2026-07-31,2026-06-05,484,12,United Kingdom,79.0,SaaS Professional Subscription
SUB-3676,Subscriber 3676,subscriber_3676@gmail.com,Professional,79.0,2025-09-09,Active,,2026-05-12,396,6,Canada,79.0,SaaS Professional Subscription
SUB-3677,Subscriber 3677,subscriber_3677@gmail.com,Professional,79.0,2025-10-31,Churned,2026-04-24,2026-06-06,341,8,United Kingdom,79.0,SaaS Professional Subscription
SUB-3678,Subscriber 3678,subscriber_3678@gmail.com,Professional,79.0,2025-11-22,Active,,2026-06-16,437,2,Australia,79.0,SaaS Professional Subscription
SUB-3679,Subscriber 3679,subscriber_3679@gmail.com,Professional,79.0,2026-03-04,Active,,2026-05-21,214,11,United Kingdom,79.0,SaaS Professional Subscription
SUB-3680,Subscriber 3680,subscriber_3680@gmail.com,Basic,29.0,2025-11-26,Active,,2026-06-04,479,4,Australia,29.0,SaaS Basic Subscription
SUB-3681,Subscriber 3681,subscriber_3681@gmail.com,Basic,29.0,2026-03-21,Active,,2026-06-02,38,6,United Kingdom,29.0,SaaS Basic Subscription
SUB-3682,Subscriber 3682,subscriber_3682@gmail.com,Basic,29.0,2025-08-27,Active,,2026-06-22,336,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3683,Subscriber 3683,subscriber_3683@gmail.com,Enterprise,249.0,2025-07-10,Active,,2026-06-04,354,9,Canada,249.0,SaaS Enterprise Subscription
SUB-3684,Subscriber 3684,subscriber_3684@gmail.com,Basic,29.0,2026-04-30,Active,,2026-06-24,367,1,Canada,29.0,SaaS Basic Subscription
SUB-3685,Subscriber 3685,subscriber_3685@gmail.com,Basic,29.0,2025-10-16,Active,,2026-05-30,325,0,Australia,29.0,SaaS Basic Subscription
SUB-3686,Subscriber 3686,subscriber_3686@gmail.com,Basic,29.0,2025-10-23,Active,,2026-06-08,475,12,United States,29.0,SaaS Basic Subscription
SUB-3687,Subscriber 3687,subscriber_3687@gmail.com,Basic,29.0,2026-06-20,Active,,2026-06-12,355,4,Canada,29.0,SaaS Basic Subscription
SUB-3688,Subscriber 3688,subscriber_3688@gmail.com,Professional,79.0,2025-11-06,Active,,2026-05-24,111,12,United States,79.0,SaaS Professional Subscription
SUB-3689,Subscriber 3689,subscriber_3689@gmail.com,Professional,79.0,2025-08-16,Active,,2026-05-13,177,3,Australia,79.0,SaaS Professional Subscription
SUB-3690,Subscriber 3690,subscriber_3690@gmail.com,Basic,29.0,2025-09-19,Active,,2026-06-06,359,9,United States,29.0,SaaS Basic Subscription
SUB-3691,Subscriber 3691,subscriber_3691@gmail.com,Basic,29.0,2026-02-26,Active,,2026-05-23,134,0,United States,29.0,SaaS Basic Subscription
SUB-3692,Subscriber 3692,subscriber_3692@gmail.com,Basic,29.0,2026-04-20,Active,,2026-06-02,490,3,Canada,29.0,SaaS Basic Subscription
SUB-3693,Subscriber 3693,subscriber_3693@gmail.com,Enterprise,249.0,2025-07-05,Active,,2026-06-19,336,0,Canada,249.0,SaaS Enterprise Subscription
SUB-3694,Subscriber 3694,subscriber_3694@gmail.com,Basic,29.0,2026-03-16,Active,,2026-06-04,59,14,Canada,29.0,SaaS Basic Subscription
SUB-3695,Subscriber 3695,subscriber_3695@gmail.com,Basic,29.0,2026-04-01,Active,,2026-05-29,293,13,Australia,29.0,SaaS Basic Subscription
SUB-3696,Subscriber 3696,subscriber_3696@gmail.com,Basic,29.0,2026-02-26,Active,,2026-05-19,390,7,Australia,29.0,SaaS Basic Subscription
SUB-3697,Subscriber 3697,subscriber_3697@gmail.com,Basic,29.0,2025-07-04,Active,,2026-05-22,391,5,Australia,29.0,SaaS Basic Subscription
SUB-3698,Subscriber 3698,subscriber_3698@gmail.com,Basic,29.0,2025-11-23,Active,,2026-06-06,202,4,Australia,29.0,SaaS Basic Subscription
SUB-3699,Subscriber 3699,subscriber_3699@gmail.com,Basic,29.0,2026-05-13,Active,,2026-06-23,359,2,United States,29.0,SaaS Basic Subscription
SUB-3700,Subscriber 3700,subscriber_3700@gmail.com,Professional,79.0,2026-02-25,Churned,2026-09-18,2026-06-12,134,10,United Kingdom,79.0,SaaS Professional Subscription
SUB-3701,Subscriber 3701,subscriber_3701@gmail.com,Professional,79.0,2025-12-10,Active,,2026-05-19,18,3,Canada,79.0,SaaS Professional Subscription
SUB-3702,Subscriber 3702,subscriber_3702@gmail.com,Basic,29.0,2025-11-28,Active,,2026-06-19,73,6,United States,29.0,SaaS Basic Subscription
SUB-3703,Subscriber 3703,subscriber_3703@gmail.com,Professional,79.0,2025-10-24,Churned,2026-02-22,2026-06-05,314,3,Canada,79.0,SaaS Professional Subscription
SUB-3704,Subscriber 3704,subscriber_3704@gmail.com,Professional,79.0,2025-07-18,Churned,2026-03-07,2026-06-09,253,2,Canada,79.0,SaaS Professional Subscription
SUB-3705,Subscriber 3705,subscriber_3705@gmail.com,Basic,29.0,2025-12-03,Active,,2026-06-17,205,8,United States,29.0,SaaS Basic Subscription
SUB-3706,Subscriber 3706,subscriber_3706@gmail.com,Basic,29.0,2025-11-12,Active,,2026-06-22,457,6,Canada,29.0,SaaS Basic Subscription
SUB-3707,Subscriber 3707,subscriber_3707@gmail.com,Professional,79.0,2026-04-03,Active,,2026-06-12,346,3,Canada,79.0,SaaS Professional Subscription
SUB-3708,Subscriber 3708,subscriber_3708@gmail.com,Professional,79.0,2026-06-02,Active,,2026-06-16,429,12,United States,79.0,SaaS Professional Subscription
SUB-3709,Subscriber 3709,subscriber_3709@gmail.com,Enterprise,249.0,2025-10-10,Active,,2026-06-09,212,1,United States,249.0,SaaS Enterprise Subscription
SUB-3710,Subscriber 3710,subscriber_3710@gmail.com,Basic,29.0,2026-01-09,Active,,2026-06-15,266,3,Canada,29.0,SaaS Basic Subscription
SUB-3711,Subscriber 3711,subscriber_3711@gmail.com,Enterprise,249.0,2025-07-22,Active,,2026-05-21,472,6,Canada,249.0,SaaS Enterprise Subscription
SUB-3712,Subscriber 3712,subscriber_3712@gmail.com,Basic,29.0,2025-12-06,Active,,2026-05-16,402,13,United States,29.0,SaaS Basic Subscription
SUB-3713,Subscriber 3713,subscriber_3713@gmail.com,Professional,79.0,2025-10-02,Active,,2026-06-25,191,3,Australia,79.0,SaaS Professional Subscription
SUB-3714,Subscriber 3714,subscriber_3714@gmail.com,Basic,29.0,2026-06-17,Churned,2026-09-03,2026-06-10,212,11,Australia,29.0,SaaS Basic Subscription
SUB-3715,Subscriber 3715,subscriber_3715@gmail.com,Enterprise,249.0,2025-07-18,Active,,2026-05-13,436,9,Australia,249.0,SaaS Enterprise Subscription
SUB-3716,Subscriber 3716,subscriber_3716@gmail.com,Basic,29.0,2026-01-04,Active,,2026-06-17,344,0,United States,29.0,SaaS Basic Subscription
SUB-3717,Subscriber 3717,subscriber_3717@gmail.com,Professional,79.0,2025-09-19,Active,,2026-05-17,5,12,Canada,79.0,SaaS Professional Subscription
SUB-3718,Subscriber 3718,subscriber_3718@gmail.com,Enterprise,249.0,2026-02-10,Active,,2026-06-15,367,7,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3719,Subscriber 3719,subscriber_3719@gmail.com,Enterprise,249.0,2026-03-29,Active,,2026-06-16,465,11,Canada,249.0,SaaS Enterprise Subscription
SUB-3720,Subscriber 3720,subscriber_3720@gmail.com,Professional,79.0,2026-03-18,Active,,2026-05-23,222,5,United States,79.0,SaaS Professional Subscription
SUB-3721,Subscriber 3721,subscriber_3721@gmail.com,Professional,79.0,2025-08-17,Active,,2026-05-21,164,3,United Kingdom,79.0,SaaS Professional Subscription
SUB-3722,Subscriber 3722,subscriber_3722@gmail.com,Professional,79.0,2025-10-07,Active,,2026-06-11,493,4,United Kingdom,79.0,SaaS Professional Subscription
SUB-3723,Subscriber 3723,subscriber_3723@gmail.com,Enterprise,249.0,2025-11-17,Active,,2026-06-10,115,4,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3724,Subscriber 3724,subscriber_3724@gmail.com,Basic,29.0,2025-12-25,Churned,2026-05-18,2026-05-21,264,4,United Kingdom,29.0,SaaS Basic Subscription
SUB-3725,Subscriber 3725,subscriber_3725@gmail.com,Basic,29.0,2026-06-22,Churned,2026-11-26,2026-06-16,221,6,Canada,29.0,SaaS Basic Subscription
SUB-3726,Subscriber 3726,subscriber_3726@gmail.com,Basic,29.0,2026-03-09,Active,,2026-06-05,439,6,Australia,29.0,SaaS Basic Subscription
SUB-3727,Subscriber 3727,subscriber_3727@gmail.com,Basic,29.0,2026-01-03,Active,,2026-06-08,486,10,United Kingdom,29.0,SaaS Basic Subscription
SUB-3728,Subscriber 3728,subscriber_3728@gmail.com,Basic,29.0,2026-01-29,Active,,2026-05-22,491,12,United Kingdom,29.0,SaaS Basic Subscription
SUB-3729,Subscriber 3729,subscriber_3729@gmail.com,Basic,29.0,2025-07-17,Active,,2026-06-06,181,7,Australia,29.0,SaaS Basic Subscription
SUB-3730,Subscriber 3730,subscriber_3730@gmail.com,Basic,29.0,2025-11-26,Active,,2026-06-18,265,12,United States,29.0,SaaS Basic Subscription
SUB-3731,Subscriber 3731,subscriber_3731@gmail.com,Basic,29.0,2026-02-24,Active,,2026-05-15,67,8,United States,29.0,SaaS Basic Subscription
SUB-3732,Subscriber 3732,subscriber_3732@gmail.com,Professional,79.0,2025-12-29,Active,,2026-06-04,278,1,Canada,79.0,SaaS Professional Subscription
SUB-3733,Subscriber 3733,subscriber_3733@gmail.com,Basic,29.0,2026-01-16,Active,,2026-06-22,19,10,Canada,29.0,SaaS Basic Subscription
SUB-3734,Subscriber 3734,subscriber_3734@gmail.com,Enterprise,249.0,2025-08-14,Active,,2026-05-31,395,4,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3735,Subscriber 3735,subscriber_3735@gmail.com,Basic,29.0,2026-01-03,Active,,2026-06-10,292,3,Australia,29.0,SaaS Basic Subscription
SUB-3736,Subscriber 3736,subscriber_3736@gmail.com,Professional,79.0,2025-07-30,Active,,2026-06-02,456,12,United Kingdom,79.0,SaaS Professional Subscription
SUB-3737,Subscriber 3737,subscriber_3737@gmail.com,Basic,29.0,2025-07-17,Active,,2026-05-31,142,12,Australia,29.0,SaaS Basic Subscription
SUB-3738,Subscriber 3738,subscriber_3738@gmail.com,Professional,79.0,2025-11-15,Active,,2026-06-01,98,12,Australia,79.0,SaaS Professional Subscription
SUB-3739,Subscriber 3739,subscriber_3739@gmail.com,Professional,79.0,2026-05-08,Active,,2026-05-21,129,2,Australia,79.0,SaaS Professional Subscription
SUB-3740,Subscriber 3740,subscriber_3740@gmail.com,Basic,29.0,2025-08-24,Active,,2026-05-18,299,1,Canada,29.0,SaaS Basic Subscription
SUB-3741,Subscriber 3741,subscriber_3741@gmail.com,Professional,79.0,2026-04-27,Active,,2026-05-28,145,5,Australia,79.0,SaaS Professional Subscription
SUB-3742,Subscriber 3742,subscriber_3742@gmail.com,Basic,29.0,2026-02-23,Active,,2026-05-20,282,6,United Kingdom,29.0,SaaS Basic Subscription
SUB-3743,Subscriber 3743,subscriber_3743@gmail.com,Professional,79.0,2025-09-18,Churned,2026-02-23,2026-06-22,255,3,United States,79.0,SaaS Professional Subscription
SUB-3744,Subscriber 3744,subscriber_3744@gmail.com,Basic,29.0,2026-06-19,Active,,2026-06-21,360,6,Australia,29.0,SaaS Basic Subscription
SUB-3745,Subscriber 3745,subscriber_3745@gmail.com,Basic,29.0,2026-03-21,Active,,2026-05-30,392,10,Australia,29.0,SaaS Basic Subscription
SUB-3746,Subscriber 3746,subscriber_3746@gmail.com,Basic,29.0,2025-10-16,Active,,2026-06-10,72,2,Canada,29.0,SaaS Basic Subscription
SUB-3747,Subscriber 3747,subscriber_3747@gmail.com,Basic,29.0,2025-12-10,Active,,2026-06-13,241,4,United States,29.0,SaaS Basic Subscription
SUB-3748,Subscriber 3748,subscriber_3748@gmail.com,Basic,29.0,2026-04-29,Churned,2026-12-23,2026-06-01,193,9,Australia,29.0,SaaS Basic Subscription
SUB-3749,Subscriber 3749,subscriber_3749@gmail.com,Professional,79.0,2026-04-23,Active,,2026-06-04,462,10,United Kingdom,79.0,SaaS Professional Subscription
SUB-3750,Subscriber 3750,subscriber_3750@gmail.com,Professional,79.0,2026-05-26,Active,,2026-06-14,283,3,United States,79.0,SaaS Professional Subscription
SUB-3751,Subscriber 3751,subscriber_3751@gmail.com,Enterprise,249.0,2026-05-26,Active,,2026-06-09,125,3,United States,249.0,SaaS Enterprise Subscription
SUB-3752,Subscriber 3752,subscriber_3752@gmail.com,Basic,29.0,2026-06-18,Active,,2026-06-20,109,3,United States,29.0,SaaS Basic Subscription
SUB-3753,Subscriber 3753,subscriber_3753@gmail.com,Basic,29.0,2025-12-13,Active,,2026-06-08,320,12,United States,29.0,SaaS Basic Subscription
SUB-3754,Subscriber 3754,subscriber_3754@gmail.com,Professional,79.0,2026-03-01,Active,,2026-05-29,180,3,Canada,79.0,SaaS Professional Subscription
SUB-3755,Subscriber 3755,subscriber_3755@gmail.com,Professional,79.0,2025-09-04,Active,,2026-05-20,183,10,United States,79.0,SaaS Professional Subscription
SUB-3756,Subscriber 3756,subscriber_3756@gmail.com,Basic,29.0,2026-06-08,Churned,2026-10-03,2026-06-05,266,5,Australia,29.0,SaaS Basic Subscription
SUB-3757,Subscriber 3757,subscriber_3757@gmail.com,Professional,79.0,2025-10-09,Churned,2026-01-27,2026-05-26,248,9,Canada,79.0,SaaS Professional Subscription
SUB-3758,Subscriber 3758,subscriber_3758@gmail.com,Enterprise,249.0,2025-11-12,Active,,2026-06-14,184,10,United Kingdom,249.0,SaaS Enterprise Subscription
SUB-3759,Subscriber 3759,subscriber_3759@gmail.com,Basic,29.0,2025-11-30,Active,,2026-06-13,497,10,United States,29.0,SaaS Basic Subscription
SUB-3760,Subscriber 3760,subscriber_3760@gmail.com,Professional,79.0,2026-04-04,Active,,2026-05-24,249,9,United States,79.0,SaaS Professional Subscription
SUB-3761,Subscriber 3761,subscriber_3761@gmail.com,Basic,29.0,2025-10-11,Active,,2026-06-12,154,3,Australia,29.0,SaaS Basic Subscription
SUB-3762,Subscriber 3762,subscriber_3762@gmail.com,Professional,79.0,2025-12-24,Churned,2026-06-07,2026-06-07,161,4,United Kingdom,79.0,SaaS Professional Subscription
SUB-3763,Subscriber 3763,subscriber_3763@gmail.com,Basic,29.0,2026-02-06,Active,,2026-06-19,166,6,Canada,29.0,SaaS Basic Subscription
SUB-3764,Subscriber 3764,subscriber_3764@gmail.com,Basic,29.0,2026-02-23,Churned,2026-10-23,2026-06-14,109,14,United States,29.0,SaaS Basic Subscription
SUB-3765,Subscriber 3765,subscriber_3765@gmail.com,Professional,79.0,2026-02-19,Active,,2026-05-21,465,13,Australia,79.0,SaaS Professional Subscription
SUB-3766,Subscriber 3766,subscriber_3766@gmail.com,Basic,29.0,2025-12-04,Churned,2026-01-20,2026-05-17,275,6,Canada,29.0,SaaS Basic Subscription
SUB-3767,Subscriber 3767,subscriber_3767@gmail.com,Basic,29.0,2025-11-05,Active,,2026-06-04,355,7,Australia,29.0,SaaS Basic Subscription
SUB-3768,Subscriber 3768,subscriber_3768@gmail.com,Basic,29.0,2026-05-30,Churned,2027-01-08,2026-06-02,49,9,United States,29.0,SaaS Basic Subscription
SUB-3769,Subscriber 3769,subscriber_3769@gmail.com,Professional,79.0,2025-07-03,Active,,2026-06-17,368,7,Canada,79.0,SaaS Professional Subscription
SUB-3770,Subscriber 3770,subscriber_3770@gmail.com,Basic,29.0,2025-11-27,Churned,2026-01-31,2026-05-17,432,0,Australia,29.0,SaaS Basic Subscription
SUB-3771,Subscriber 3771,subscriber_3771@gmail.com,Basic,29.0,2026-01-22,Churned,2026-06-17,2026-06-01,101,14,United Kingdom,29.0,SaaS Basic Subscription
SUB-3772,Subscriber 3772,subscriber_3772@gmail.com,Basic,29.0,2025-07-12,Active,,2026-05-29,99,9,Canada,29.0,SaaS Basic Subscription
SUB-3773,Subscriber 3773,subscriber_3773@gmail.com,Basic,29.0,2026-05-03,Active,,2026-06-09,376,6,Australia,29.0,SaaS Basic Subscription
SUB-3774,Subscriber 3774,subscriber_3774@gmail.com,Professional,79.0,2026-04-03,Churned,2026-11-21,2026-06-13,384,0,United Kingdom,79.0,SaaS Professional Subscription
SUB-3775,Subscriber 3775,subscriber_3775@gmail.com,Professional,79.0,2025-12-09,Churned,2026-02-17,2026-06-12,397,5,Australia,79.0,SaaS Professional Subscription
SUB-3776,Subscriber 3776,subscriber_3776@gmail.com,Basic,29.0,2026-03-08,Active,,2026-05-20,95,5,United States,29.0,SaaS Basic Subscription
SUB-3777,Subscriber 3777,subscriber_3777@gmail.com,Basic,29.0,2026-06-20,Active,,2026-06-04,431,2,Canada,29.0,SaaS Basic Subscription
SUB-3778,Subscriber 3778,subscriber_3778@gmail.com,Basic,29.0,2025-07-13,Churned,2025-11-08,2026-06-19,392,8,United States,29.0,SaaS Basic Subscription
SUB-3779,Subscriber 3779,subscriber_3779@gmail.com,Basic,29.0,2026-03-06,Churned,2026-09-28,2026-06-01,404,6,United Kingdom,29.0,SaaS Basic Subscription
SUB-3780,Subscriber 3780,subscriber_3780@gmail.com,Enterprise,249.0,2026-05-21,Active,,2026-06-02,170,11,Canada,249.0,SaaS Enterprise Subscription
SUB-3781,Subscriber 3781,subscriber_3781@gmail.com,Basic,29.0,2025-12-28,Active,,2026-06-08,315,3,Canada,29.0,SaaS Basic Subscription
SUB-3782,Subscriber 3782,subscriber_3782@gmail.com,Basic,29.0,2026-02-23,Active,,2026-05-13,434,14,Australia,29.0,SaaS Basic Subscription
SUB-3783,Subscriber 3783,subscriber_3783@gmail.com,Professional,79.0,2025-10-03,Churned,2025-12-30,2026-05-24,403,14,United States,79.0,SaaS Professional Subscription
SUB-3784,Subscriber 3784,subscriber_3784@gmail.com,Professional,79.0,2025-09-09,Churned,2026-05-03,2026-05-14,435,9,United States,79.0,SaaS Professional Subscription
SUB-3785,Subscriber 3785,subscriber_3785@gmail.com,Professional,79.0,2026-02-27,Churned,2026-04-24,2026-05-29,159,12,United Kingdom,79.0,SaaS Professional Subscription
SUB-3786,Subscriber 3786,subscriber_3786@gmail.com,Basic,29.0,2025-12-03,Active,,2026-05-14,419,10,Canada,29.0,SaaS Basic Subscription
SUB-3787,Subscriber 3787,subscriber_3787@gmail.com,Basic,29.0,2026-06-03,Active,,2026-06-01,315,9,Australia,29.0,SaaS Basic Subscription
SUB-3788,Subscriber 3788,subscriber_3788@gmail.com,Professional,79.0,2026-03-27,Active,,2026-06-23,80,0,Australia,79.0,SaaS Professional Subscription
SUB-3789,Subscriber 3789,subscriber_3789@gmail.com,Basic,29.0,2025-11-10,Active,,2026-06-05,403,13,Canada,29.0,SaaS Basic Subscription
SUB-3790,Subscriber 3790,subscriber_3790@gmail.com,Professional,79.0,2026-04-12,Active,,2026-06-25,253,11,United States,79.0,SaaS Professional Subscription
SUB-3791,Subscriber 3791,subscriber_3791@gmail.com,Basic,29.0,2026-05-07,Active,,2026-06-04,253,13,United Kingdom,29.0,SaaS Basic Subscription
SUB-3792,Subscriber 3792,subscriber_3792@gmail.com,Enterprise,249.0,2025-11-06,Churned,2026-03-13,2026-06-25,364,2,Australia,249.0,SaaS Enterprise Subscription
SUB-3793,Subscriber 3793,subscriber_3793@gmail.com,Basic,29.0,2025-07-28,Active,,2026-05-19,494,9,United States,29.0,SaaS Basic Subscription
SUB-3794,Subscriber 3794,subscriber_3794@gmail.com,Basic,29.0,2026-06-18,Churned,2026-08-29,2026-06-20,172,7,Australia,29.0,SaaS Basic Subscription
SUB-3795,Subscriber 3795,subscriber_3795@gmail.com,Basic,29.0,2026-01-11,Active,,2026-06-05,217,0,Australia,29.0,SaaS Basic Subscription
SUB-3796,Subscriber 3796,subscriber_3796@gmail.com,Enterprise,249.0,2025-08-01,Active,,2026-06-01,346,3,Canada,249.0,SaaS Enterprise Subscription
SUB-3797,Subscriber 3797,subscriber_3797@gmail.com,Enterprise,249.0,2025-10-13,Active,,2026-05-16,418,2,Canada,249.0,SaaS Enterprise Subscription
SUB-3798,Subscriber 3798,subscriber_3798@gmail.com,Basic,29.0,2025-10-01,Active,,2026-06-08,173,8,Canada,29.0,SaaS Basic Subscription
SUB-3799,Subscriber 3799,subscriber_3799@gmail.com,Professional,79.0,2025-07-07,Active,,2026-05-16,147,4,United Kingdom,79.0,SaaS Professional Subscription
SUB-3800,Subscriber 3800,subscriber_3800@gmail.com,Professional,79.0,2025-08-13,Active,,2026-05-21,18,7,United States,79.0,SaaS Professional Subscription
SUB-3801,Subscriber 3801,subscriber_3801@gmail.com,Basic,29.0,2025-08-29,Churned,2025-10-11,2026-06-04,203,0,United Kingdom,29.0,SaaS Basic Subscription
SUB-3802,Subscriber 3802,subscriber_3802@gmail.com,Professional,79.0,2026-05-20,Active,,2026-05-20,338,3,Canada,79.0,SaaS Professional Subscription
SUB-3803,Subscriber 3803,subscriber_3803@gmail.com,Enterprise,249.0,2026-03-09,Active,,2026-05-22,86,4,Canada,249.0,SaaS Enterprise Subscription
SUB-3804,Subscriber 3804,subscriber_3804@gmail.com,Professional,79.0,2025-09-06,Churned,2025-12-19,2026-05-22,263,8,Canada,79.0,SaaS Professional Subscription
SUB-3805,Subscriber 3805,subscriber_3805@gmail.com,Basic,29.0,2026-03-31,Active,,2026-05-16,351,6,Australia,29.0,SaaS Basic Subscription
SUB-3806,Subscriber 3806,subscriber_3806@gmail.com,Basic,29.0,2026-06-09,Active,,2026-05-22,184,4,United States,29.0,SaaS Basic Subscription
SUB-3807,Subscriber 3807,subscriber_3807@gmail.com,Enterprise,249.0,2026-06-17,Active,,2026-06-18,6,8,Australia,249.0,SaaS Enterprise Subscription
SUB-3808,Subscriber 3808,subscriber_3808@gmail.com,Professional,79.0,2026-01-09,Active,,2026-06-25,438,3,Australia,79.0,SaaS Professional Subscription
SUB-3809,Subscriber 3809,subscriber_3809@gmail.com,Professional,79.0,2026-01-08,Active,,2026-05-17,278,6,United States,79.0,SaaS Professional Subscription
SUB-3810,Subscriber 3810,subscriber_3810@gmail.com,Basic,29.0,2025-09-15,Churned,2025-11-09,2026-05-24,382,0,Australia,29.0,SaaS Basic Subscription
SUB-3811,Subscriber 3811,subscriber_3811@gmail.com,Basic,29.0,2026-03-26,Active,,2026-06-09,139,2,United States,29.0,SaaS Basic Subscription
SUB-3812,Subscriber 3812,subscriber_3812@gmail.com,Professional,79.0,2026-04-01,Active,,2026-06-20,222,3,United States,79.0,SaaS Professional Subscription
SUB-3813,Subscriber 3813,subscriber_3813@gmail.com,Basic,29.0,2026-05-01,Churned,2026-11-22,2026-05-13,434,14,United States,29.0,SaaS Basic Subscription
SUB-3814,Subscriber 3814,subscriber_3814@gmail.com,Basic,29.0,2026-06-01,Active,,2026-05-15,475,12,United Kingdom,29.0,SaaS Basic Subscription
SUB-3815,Subscriber 3815,subscriber_3815@gmail.com,Basic,29.0,2025-10-02,Active,,2026-05-19,147,9,United States,29.0,SaaS Basic Subscription
SUB-3816,Subscriber 3816,subscriber_3816@gmail.com,Enterprise,249.0,2025-08-14,Active,,2026-05-29,78,7,United States,249.0,SaaS Enterprise Subscription
SUB-3817,Subscriber 3817,subscriber_3817@gmail.com,Professional,79.0,2025-12-23,Active,,2026-06-14,205,10,United States,79.0,SaaS Professional Subscription
SUB-3818,Subscriber 3818,subscriber_3818@gmail.com,Basic,29.0,2025-11-03,Active,,2026-05-26,310,5,Canada,29.0,SaaS Basic Subscription
SUB-3819,Subscriber 3819,subscriber_3819@gmail.com,Basic,29.0,2025-07-23,Active,,2026-06-20,165,10,Canada,29.0,SaaS Basic Subscription
SUB-3820,Subscriber 3820,subscriber_3820@gmail.com,Professional,79.0,2026-02-16,Active,,2026-06-09,299,7,Canada,79.0,SaaS Professional Subscription
SUB-3821,Subscriber 3821,subscriber_3821@gmail.com,Basic,29.0,2025-07-08,Active,,2026-06-06,384,11,Australia,29.0,SaaS Basic Subscription
SUB-3822,Subscriber 3822,subscriber_3822@gmail.com,Professional,79.0,2025-11-29,Churned,2026-01-09,2026-06-09,81,14,Australia,79.0,SaaS Professional Subscription
SUB-3823,Subscriber 3823,subscriber_3823@gmail.com,Enterprise,249.0,2026-04-02,Active,,2026-05-22,411,14,United States,249.0,SaaS Enterprise Subscription
SUB-3824,Subscriber 3824,subscriber_3824@gmail.com,Basic,29.0,2026-02-13,Churned,2026-06-12,2026-06-19,456,4,Australia,29.0,SaaS Basic Subscription
SUB-3825,Subscriber 3825,subscriber_3825@gmail.com,Professional,79.0,2025-11-06,Active,,2026-05-17,449,14,United States,79.0,SaaS Professional Subscription
SUB-3826,Subscriber 3826,subscriber_3826@gmail.com,Professional,79.0,2025-10-01,Churned,2026-05-26,2026-06-22,356,10,United Kingdom,79.0,SaaS Professional Subscription
SUB-3827,Subscriber 3827,subscriber_3827@gmail.com,Basic,29.0,2025-09-13,Active,,2026-06-12,263,1,United Kingdom,29.0,SaaS Basic Subscription
SUB-3828,Subscriber 3828,subscriber_3828@gmail.com,Professional,79.0,2025-12-22,Active,,2026-06-17,166,13,Australia,79.0,SaaS Professional Subscription
SUB-3829,Subscriber 3829,subscriber_3829@gmail.com,Basic,29.0,2025-09-26,Active,,2026-05-31,185,11,Canada,29.0,SaaS Basic Subscription
SUB-3830,Subscriber 3830,subscriber_3830@gmail.com,Basic,29.0,2026-06-11,Active,,2026-06-19,294,3,Australia,29.0,SaaS Basic Subscription
SUB-3831,Subscriber 3831,subscriber_3831@gmail.com,Professional,79.0,2026-01-22,Active,,2026-05-21,464,14,United States,79.0,SaaS Professional Subscription
SUB-3832,Subscriber 3832,subscriber_3832@gmail.com,Basic,29.0,2026-04-16,Active,,2026-06-07,169,10,United States,29.0,SaaS Basic Subscription
SUB-3833,Subscriber 3833,subscriber_3833@gmail.com,Basic,29.0,2025-11-07,Active,,2026-05-28,214,14,United States,29.0,SaaS Basic Subscription
SUB-3834,Subscriber 3834,subscriber_3834@gmail.com,Basic,29.0,2025-11-12,Active,,2026-05-26,249,12,United States,29.0,SaaS Basic Subscription
SUB-3835,Subscriber 3835,subscriber_3835@gmail.com,Professional,79.0,2026-03-25,Active,,2026-05-21,365,4,Australia,79.0,SaaS Professional Subscription
SUB-3836,Subscriber 3836,subscriber_3836@gmail.com,Basic,29.0,2026-02-12,Active,,2026-05-31,321,0,United States,29.0,SaaS Basic Subscription
SUB-3837,Subscriber 3837,subscriber_3837@gmail.com,Basic,29.0,2025-09-19,Active,,2026-05-24,287,0,United Kingdom,29.0,SaaS Basic Subscription
SUB-3838,Subscriber 3838,subscriber_3838@gmail.com,Basic,29.0,2025-08-16,Churned,2025-12-01,2026-05-26,129,2,United States,29.0,SaaS Basic Subscription
SUB-3839,Subscriber 3839,subscriber_3839@gmail.com,Basic,29.0,2025-11-10,Churned,2026-04-13,2026-05-27,193,2,United States,29.0,SaaS Basic Subscription
SUB-3840,Subscriber 3840,subscriber_3840@gmail.com,Professional,79.0,2026-04-10,Active,,2026-06-17,271,9,United States,79.0,SaaS Professional Subscription
SUB-3841,Subscriber 3841,subscriber_3841@gmail.com,Basic,29.0,2025-10-16,Active,,2026-06-22,108,7,Canada,29.0,SaaS Basic Subscription
SUB-3842,Subscriber 3842,subscriber_3842@gmail.com,Basic,29.0,2025-08-05,Active,,2026-05-25,72,13,Australia,29.0,SaaS Basic Subscription
