Order ID,Order Date,Customer ID,Customer Name,Email,Product Category,Product Name,Unit Price,Quantity,Discount,Sales Amount,Profit,Payment Method,Country,State,Region
ORD-500169,2025-04-11,C-2088,User Name 2088,user_2088@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,4.98,PayPal,United States,Washington,North America
ORD-500170,2025-12-28,C-2110,User Name 2110,user_2110@example.com,Electronics,USB-C Hub,39.99,2,0.2,63.98,26.85,PayPal,United States,Georgia,North America
ORD-500171,2026-02-17,C-2095,User Name 2095,user_2095@example.com,Electronics,Monitor,189.99,1,0.0,189.99,61.73,Debit Card,United States,Washington,North America
ORD-500172,2025-10-22,C-2182,User Name 2182,user_2182@example.com,Books,Biography,24.99,3,0.0,74.97,33.16,Apple Pay,United States,Georgia,North America
ORD-500173,2026-05-16,C-2160,User Name 2160,user_2160@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,18.82,Apple Pay,United States,Georgia,North America
ORD-500174,2025-12-30,C-2110,User Name 2110,user_2110@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,7.5,Stripe,United States,Ohio,North America
ORD-500175,2025-12-07,C-2030,User Name 2030,user_2030@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,22.27,Apple Pay,United States,New York,North America
ORD-500176,2025-12-14,C-2081,User Name 2081,user_2081@example.com,Office Supplies,Notebook,8.99,3,0.0,26.97,10.63,Apple Pay,United States,California,North America
ORD-500177,2025-06-25,C-2041,User Name 2041,user_2041@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,12.71,Stripe,United States,Georgia,North America
ORD-500178,2026-06-11,C-2128,User Name 2128,user_2128@example.com,Books,Fiction Novel,14.99,1,0.1,13.49,4.69,Apple Pay,United States,Pennsylvania,North America
ORD-500179,2025-05-09,C-2109,User Name 2109,user_2109@example.com,Electronics,Webcam,59.99,1,0.0,59.99,22.32,PayPal,United States,Washington,North America
ORD-500180,2026-05-10,C-2100,User Name 2100,user_2100@example.com,Home Decor,Scented Candle,12.99,1,0.2,10.39,5.09,Apple Pay,United States,Ohio,North America
ORD-500181,2025-07-01,C-2133,User Name 2133,user_2133@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,19.24,Stripe,United States,Washington,North America
ORD-500182,2026-03-29,C-2143,User Name 2143,user_2143@example.com,Books,Biography,24.99,1,0.0,24.99,5.17,Credit Card,United States,Ohio,North America
ORD-500183,2026-02-09,C-2036,User Name 2036,user_2036@example.com,Books,Biography,24.99,3,0.0,74.97,34.68,PayPal,United States,California,North America
ORD-500184,2025-12-26,C-2177,User Name 2177,user_2177@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,22.78,Credit Card,United States,Washington,North America
ORD-500185,2026-01-16,C-2009,User Name 2009,user_2009@example.com,Home Decor,Throw Pillow,15.99,3,0.0,47.97,22.6,Credit Card,United States,Pennsylvania,North America
ORD-500186,2026-04-06,C-2163,User Name 2163,user_2163@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,4.11,Stripe,United States,Pennsylvania,North America
ORD-500187,2025-06-09,C-2031,User Name 2031,user_2031@example.com,Books,Sci-Fi Trilogy,34.99,2,0.0,69.98,28.64,Stripe,United States,New York,North America
ORD-500188,2026-06-21,C-2086,User Name 2086,user_2086@example.com,Electronics,Wireless Mouse,29.99,2,0.0,59.98,26.1,Debit Card,United States,Pennsylvania,North America
ORD-500189,2026-06-05,C-2175,User Name 2175,user_2175@example.com,Books,Biography,24.99,1,0.0,24.99,9.58,Debit Card,United States,California,North America
ORD-500190,2026-02-22,C-2097,User Name 2097,user_2097@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,9.73,Apple Pay,United States,Pennsylvania,North America
ORD-500191,2026-04-10,C-2179,User Name 2179,user_2179@example.com,Electronics,Webcam,59.99,1,0.0,59.99,22.25,Credit Card,United States,Washington,North America
ORD-500192,2026-05-28,C-2079,User Name 2079,user_2079@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,24.86,Debit Card,United States,Florida,North America
ORD-500193,2026-02-17,C-2103,User Name 2103,user_2103@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.61,Credit Card,United States,California,North America
ORD-500194,2025-10-18,C-2119,User Name 2119,user_2119@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,7.33,Apple Pay,United States,Texas,North America
ORD-500195,2026-05-03,C-2075,User Name 2075,user_2075@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,19.87,Apple Pay,United States,Georgia,North America
ORD-500196,2025-04-09,C-2054,User Name 2054,user_2054@example.com,Books,Fiction Novel,14.99,2,0.1,26.98,11.63,Credit Card,United States,Pennsylvania,North America
ORD-500197,2026-06-18,C-2145,User Name 2145,user_2145@example.com,Books,Sci-Fi Trilogy,34.99,3,0.1,94.47,45.76,PayPal,United States,California,North America
ORD-500198,2025-04-28,C-2076,User Name 2076,user_2076@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,19.65,Apple Pay,United States,Ohio,North America
ORD-500199,2025-02-18,C-2013,User Name 2013,user_2013@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,23.99,PayPal,United States,California,North America
ORD-500200,2025-09-04,C-2160,User Name 2160,user_2160@example.com,Electronics,Wireless Mouse,29.99,1,0.1,26.99,11.38,Debit Card,United States,New York,North America
ORD-500201,2026-03-07,C-2127,User Name 2127,user_2127@example.com,Home Decor,Desk Lamp,34.99,2,0.0,69.98,17.83,Debit Card,United States,Texas,North America
ORD-500202,2025-04-16,C-2110,User Name 2110,user_2110@example.com,Electronics,Wireless Mouse,29.99,1,0.2,23.99,5.42,Credit Card,United States,Texas,North America
ORD-500203,2025-09-20,C-2178,User Name 2178,user_2178@example.com,Home Decor,Indoor Plant,22.99,1,0.2,18.39,6.64,Debit Card,United States,Georgia,North America
ORD-500204,2025-08-27,C-2030,User Name 2030,user_2030@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,20.04,Debit Card,United States,Georgia,North America
ORD-500205,2025-03-22,C-2180,User Name 2180,user_2180@example.com,Electronics,Monitor,189.99,1,0.0,189.99,93.74,Credit Card,United States,California,North America
ORD-500206,2026-02-20,C-2060,User Name 2060,user_2060@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,4.41,Stripe,United States,Florida,North America
ORD-500207,2026-05-14,C-2156,User Name 2156,user_2156@example.com,Electronics,Webcam,59.99,1,0.0,59.99,15.91,Debit Card,United States,Washington,North America
ORD-500208,2025-04-27,C-2186,User Name 2186,user_2186@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.42,Debit Card,United States,Texas,North America
ORD-500209,2026-05-16,C-2192,User Name 2192,user_2192@example.com,Books,Fiction Novel,14.99,3,0.0,44.97,10.77,Stripe,United States,New York,North America
ORD-500210,2025-07-13,C-2093,User Name 2093,user_2093@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.25,Debit Card,United States,Florida,North America
ORD-500211,2026-06-15,C-2070,User Name 2070,user_2070@example.com,Office Supplies,Desk Organizer,19.99,3,0.1,53.97,15.67,Credit Card,United States,Pennsylvania,North America
ORD-500212,2025-06-13,C-2058,User Name 2058,user_2058@example.com,Office Supplies,Notebook,8.99,1,0.0,8.99,3.54,Stripe,United States,Washington,North America
ORD-500213,2026-06-22,C-2045,User Name 2045,user_2045@example.com,Books,Fiction Novel,14.99,1,0.0,14.99,3.78,PayPal,United States,Florida,North America
ORD-500214,2025-06-25,C-2085,User Name 2085,user_2085@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.85,Credit Card,United States,Florida,North America
ORD-500215,2025-11-06,C-2128,User Name 2128,user_2128@example.com,Books,Biography,24.99,3,0.0,74.97,22.23,Stripe,United States,Texas,North America
ORD-500216,2026-04-14,C-2050,User Name 2050,user_2050@example.com,Home Decor,Desk Lamp,34.99,1,0.0,34.99,11.03,Credit Card,United States,Ohio,North America
ORD-500217,2025-10-19,C-2140,User Name 2140,user_2140@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,7.98,Stripe,United States,Texas,North America
ORD-500218,2025-10-25,C-2002,User Name 2002,user_2002@example.com,Electronics,Keyboard,49.99,1,0.1,44.99,14.89,Credit Card,United States,Florida,North America
ORD-500219,2025-10-15,C-2151,User Name 2151,user_2151@example.com,Books,Biography,24.99,1,0.0,24.99,11.67,Credit Card,United States,New York,North America
ORD-500220,2025-07-29,C-2170,User Name 2170,user_2170@example.com,Home Decor,Scented Candle,12.99,3,0.0,38.97,18.87,Credit Card,United States,Washington,North America
ORD-500221,2025-09-04,C-2059,User Name 2059,user_2059@example.com,Electronics,Monitor,189.99,2,0.1,341.98,141.89,Apple Pay,United States,Georgia,North America
ORD-500222,2026-04-26,C-2032,User Name 2032,user_2032@example.com,Home Decor,Indoor Plant,22.99,2,0.2,36.78,17.49,PayPal,United States,Florida,North America
ORD-500223,2026-05-27,C-2046,User Name 2046,user_2046@example.com,Electronics,Monitor,189.99,3,0.0,569.97,243.17,Credit Card,United States,Pennsylvania,North America
ORD-500224,2025-04-14,C-2076,User Name 2076,user_2076@example.com,Home Decor,Scented Candle,12.99,1,0.0,12.99,3.58,Debit Card,United States,Washington,North America
ORD-500225,2026-06-06,C-2069,User Name 2069,user_2069@example.com,Books,Sci-Fi Trilogy,34.99,3,0.0,104.97,37.05,Credit Card,United States,Florida,North America
ORD-500226,2025-02-13,C-2180,User Name 2180,user_2180@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.08,Credit Card,United States,Georgia,North America
ORD-500227,2025-02-27,C-2186,User Name 2186,user_2186@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,22.41,Debit Card,United States,Washington,North America
ORD-500228,2025-05-09,C-2102,User Name 2102,user_2102@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,9.82,Apple Pay,United States,Ohio,North America
ORD-500229,2025-10-06,C-2152,User Name 2152,user_2152@example.com,Electronics,USB-C Hub,39.99,1,0.0,39.99,17.84,Apple Pay,United States,Pennsylvania,North America
ORD-500230,2025-09-13,C-2131,User Name 2131,user_2131@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.22,Stripe,United States,Georgia,North America
ORD-500231,2025-08-26,C-2008,User Name 2008,user_2008@example.com,Electronics,Wireless Mouse,29.99,1,0.0,29.99,8.54,Debit Card,United States,Florida,North America
ORD-500232,2025-05-18,C-2173,User Name 2173,user_2173@example.com,Electronics,Monitor,189.99,1,0.0,189.99,41.39,Apple Pay,United States,Texas,North America
ORD-500233,2025-04-01,C-2195,User Name 2195,user_2195@example.com,Home Decor,Indoor Plant,22.99,1,0.0,22.99,6.02,Apple Pay,United States,Pennsylvania,North America
ORD-500234,2026-02-02,C-2030,User Name 2030,user_2030@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,1.85,Stripe,United States,Ohio,North America
ORD-500235,2025-06-20,C-2172,User Name 2172,user_2172@example.com,Books,Cookbook,19.99,1,0.0,19.99,4.81,PayPal,United States,Washington,North America
ORD-500236,2025-07-06,C-2083,User Name 2083,user_2083@example.com,Office Supplies,Gel Pens,5.99,3,0.0,17.97,8.45,Stripe,United States,New York,North America
ORD-500237,2025-12-09,C-2065,User Name 2065,user_2065@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,21.57,PayPal,United States,Washington,North America
ORD-500238,2025-03-27,C-2097,User Name 2097,user_2097@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,13.83,Credit Card,United States,Texas,North America
ORD-500239,2026-04-27,C-2161,User Name 2161,user_2161@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,7.21,PayPal,United States,Ohio,North America
ORD-500240,2026-04-05,C-2138,User Name 2138,user_2138@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,19.6,Debit Card,United States,California,North America
ORD-500241,2025-02-28,C-2024,User Name 2024,user_2024@example.com,Office Supplies,Notebook,8.99,1,0.2,7.19,1.57,PayPal,United States,New York,North America
ORD-500242,2026-05-31,C-2159,User Name 2159,user_2159@example.com,Home Decor,Throw Pillow,15.99,2,0.1,28.78,12.0,PayPal,United States,Pennsylvania,North America
ORD-500243,2025-08-03,C-2116,User Name 2116,user_2116@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,21.11,Apple Pay,United States,Georgia,North America
ORD-500244,2026-04-24,C-2092,User Name 2092,user_2092@example.com,Home Decor,Wall Art,49.99,1,0.0,49.99,11.78,Debit Card,United States,Ohio,North America
ORD-500245,2025-04-24,C-2164,User Name 2164,user_2164@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,10.55,Credit Card,United States,New York,North America
ORD-500246,2026-05-21,C-2063,User Name 2063,user_2063@example.com,Office Supplies,Desk Organizer,19.99,3,0.0,59.97,19.19,Debit Card,United States,Ohio,North America
ORD-500247,2025-04-13,C-2069,User Name 2069,user_2069@example.com,Office Supplies,Gel Pens,5.99,3,0.0,17.97,6.44,Credit Card,United States,Georgia,North America
ORD-500248,2025-08-24,C-2140,User Name 2140,user_2140@example.com,Home Decor,Throw Pillow,15.99,1,0.0,15.99,7.33,Debit Card,United States,Florida,North America
ORD-500249,2025-06-29,C-2139,User Name 2139,user_2139@example.com,Office Supplies,Paper Shredder,45.99,1,0.0,45.99,13.95,PayPal,United States,New York,North America
ORD-500250,2026-03-27,C-2080,User Name 2080,user_2080@example.com,Electronics,Webcam,59.99,2,0.0,119.98,28.47,Debit Card,United States,New York,North America
ORD-500251,2025-05-13,C-2178,User Name 2178,user_2178@example.com,Books,Biography,24.99,2,0.0,49.98,10.05,Credit Card,United States,Pennsylvania,North America
ORD-500252,2026-05-15,C-2149,User Name 2149,user_2149@example.com,Electronics,Keyboard,49.99,2,0.2,79.98,29.45,Credit Card,United States,California,North America
ORD-500253,2026-03-11,C-2028,User Name 2028,user_2028@example.com,Office Supplies,Notebook,8.99,2,0.0,17.98,6.85,PayPal,United States,Washington,North America
ORD-500254,2026-03-04,C-2140,User Name 2140,user_2140@example.com,Home Decor,Throw Pillow,15.99,2,0.0,31.98,13.46,Apple Pay,United States,Florida,North America
ORD-500255,2025-03-27,C-2058,User Name 2058,user_2058@example.com,Books,Sci-Fi Trilogy,34.99,1,0.0,34.99,7.24,PayPal,United States,California,North America
ORD-500256,2025-06-12,C-2181,User Name 2181,user_2181@example.com,Home Decor,Scented Candle,12.99,2,0.2,20.78,7.93,Stripe,United States,Ohio,North America
ORD-500257,2026-04-28,C-2132,User Name 2132,user_2132@example.com,Office Supplies,Desk Organizer,19.99,1,0.1,17.99,4.05,Credit Card,United States,New York,North America
ORD-500258,2025-08-16,C-2176,User Name 2176,user_2176@example.com,Home Decor,Wall Art,49.99,2,0.0,99.98,29.28,Stripe,United States,Pennsylvania,North America
ORD-500259,2026-03-24,C-2018,User Name 2018,user_2018@example.com,Office Supplies,Desk Organizer,19.99,1,0.0,19.99,7.17,Credit Card,United States,Washington,North America
ORD-500260,2025-11-18,C-2138,User Name 2138,user_2138@example.com,Electronics,Keyboard,49.99,3,0.1,134.97,67.17,Credit Card,United States,Texas,North America
ORD-500261,2025-11-20,C-2123,User Name 2123,user_2123@example.com,Office Supplies,Sticky Notes,3.99,2,0.0,7.98,3.54,Credit Card,United States,Florida,North America
ORD-500262,2026-04-27,C-2133,User Name 2133,user_2133@example.com,Books,Fiction Novel,14.99,3,0.0,44.97,17.2,Credit Card,United States,Florida,North America
ORD-500263,2025-05-31,C-2062,User Name 2062,user_2062@example.com,Electronics,Webcam,59.99,1,0.0,59.99,28.23,Credit Card,United States,Pennsylvania,North America
ORD-500264,2025-10-27,C-2062,User Name 2062,user_2062@example.com,Home Decor,Throw Pillow,15.99,1,0.1,14.39,6.96,Debit Card,United States,Georgia,North America
ORD-500265,2025-05-20,C-2168,User Name 2168,user_2168@example.com,Electronics,Monitor,189.99,1,0.0,189.99,86.11,Apple Pay,United States,Texas,North America
ORD-500266,2025-09-04,C-2098,User Name 2098,user_2098@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,2.17,Stripe,United States,Georgia,North America
ORD-500267,2026-01-17,C-2136,User Name 2136,user_2136@example.com,Home Decor,Indoor Plant,22.99,3,0.0,68.97,20.28,Credit Card,United States,New York,North America
ORD-500268,2026-04-29,C-2080,User Name 2080,user_2080@example.com,Electronics,Wireless Mouse,29.99,3,0.0,89.97,33.78,Apple Pay,United States,Pennsylvania,North America
ORD-500269,2026-04-18,C-2036,User Name 2036,user_2036@example.com,Electronics,Monitor,189.99,1,0.0,189.99,88.32,Stripe,United States,Florida,North America
ORD-500270,2025-12-19,C-2058,User Name 2058,user_2058@example.com,Office Supplies,Sticky Notes,3.99,1,0.0,3.99,0.94,Credit Card,United States,Washington,North America
ORD-500271,2026-05-27,C-2037,User Name 2037,user_2037@example.com,Electronics,Wireless Mouse,29.99,2,0.1,53.98,20.35,Credit Card,United States,Texas,North America
ORD-500272,2026-01-19,C-2072,User Name 2072,user_2072@example.com,Home Decor,Scented Candle,12.99,2,0.0,25.98,7.74,Stripe,United States,Texas,North America
ORD-500273,2025-05-21,C-2027,User Name 2027,user_2027@example.com,Office Supplies,Gel Pens,5.99,1,0.1,5.39,2.54,PayPal,United States,Ohio,North America
ORD-500274,2026-03-05,C-2093,User Name 2093,user_2093@example.com,Books,Self-Help Book,12.99,1,0.0,12.99,2.62,Stripe,United States,Pennsylvania,North America
ORD-500275,2026-01-01,C-2188,User Name 2188,user_2188@example.com,Office Supplies,Sticky Notes,3.99,2,0.0,7.98,1.73,Debit Card,United States,California,North America
ORD-500276,2025-06-02,C-2026,User Name 2026,user_2026@example.com,Office Supplies,Notebook,8.99,1,0.1,8.09,3.67,Apple Pay,United States,Ohio,North America
ORD-500277,2025-12-19,C-2196,User Name 2196,user_2196@example.com,Office Supplies,Paper Shredder,45.99,2,0.0,91.98,44.39,Stripe,United States,Pennsylvania,North America
ORD-500278,2025-04-11,C-2106,User Name 2106,user_2106@example.com,Office Supplies,Gel Pens,5.99,1,0.0,5.99,1.25,Credit Card,United States,Washington,North America
ORD-500279,2025-06-27,C-2117,User Name 2117,user_2117@example.com,Electronics,Keyboard,49.99,1,0.0,49.99,13.76,PayPal,United States,New York,North America
ORD-500280,2025-08-23,C-2166,User Name 2166,user_2166@example.com,Books,Fiction Novel,14.99,1,0.1,13.49,6.02,PayPal,United States,Pennsylvania,North America
ORD-500281,2026-06-10,C-2077,User Name 2077,user_2077@example.com,Electronics,Wireless Mouse,29.99,3,0.0,89.97,32.9,Stripe,United States,California,North America
